STID,name,state,network,network_long,Wind Sensor Height (m),lat,lon,Start Time,End Time,obs_time,obs_time_years
GNDT1,GREENFIELD,TN,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.160830,-88.8001,2003-10-29T00:00:00Z,2025-04-04T22:05:00Z,7828 days 22:05:00,21.434415164651305
LFFT1,LAFAYETTE WORK CENTER,TN,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.541110,-86.002780,2003-10-29T00:00:00Z,2025-04-04T21:06:00Z,7828 days 21:06:00,21.43430298882044
DAFT1,DYERSBURG,TN,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.9900,-89.405830,2007-02-09T00:00:00Z,2025-04-04T21:07:00Z,6629 days 21:07:00,18.15162179633432
WAGI1,WAGONTOWN,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.571970,-115.327530,2003-11-04T00:00:00Z,2025-04-04T21:09:00Z,7822 days 21:09:00,21.417881587953456
TNFM6,TOMBIGBEE,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.280560,-89.138890,2003-11-03T00:00:00Z,2025-04-04T22:05:00Z,7823 days 22:05:00,21.420725910715642
SSRT2,SABINE SOUTH,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.438360,-93.766030,2003-11-05T00:00:00Z,2025-04-04T21:07:00Z,7821 days 21:07:00,21.415139934595786
BDLM4,PLAINWELL,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.663080,-85.646960,2004-07-13T00:00:00Z,2025-04-04T21:10:00Z,7570 days 21:10:00,20.727945090881438
GYGM4,GRAYLING,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.718890,-84.709170,2004-08-13T00:00:00Z,2025-04-04T21:12:00Z,7539 days 21:12:00,20.64307551905088
GINM4,GWINN,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.289360,-87.473190,2004-08-10T00:00:00Z,2025-04-04T21:12:00Z,7542 days 21:12:00,20.651289071412275
INDM4,INDIAN RIVER,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.3750,-84.6250,2004-08-12T00:00:00Z,2025-04-04T21:12:00Z,7540 days 21:12:00,20.64581336983801
LBRM4,LA BRANCHE,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.884330,-87.488420,2004-11-18T00:00:00Z,2025-04-04T21:12:00Z,7442 days 21:12:00,20.377503992699065
LEOM4,LEOTA,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.118610,-84.918330,2004-10-12T00:00:00Z,2025-04-04T22:04:00Z,7479 days 22:04:00,20.47890333865693
EVAM4,EVART,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.901730,-85.245170,2004-11-23T00:00:00Z,2025-04-04T21:13:00Z,7437 days 21:13:00,20.36381664004867
PIEM4,PELKIE,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.779720,-88.663060,2004-08-17T00:00:00Z,2025-04-04T21:13:00Z,7535 days 21:13:00,20.63212601718762
RANM4,RANDVILLE,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.006930,-88.059860,2004-09-30T00:00:00Z,2025-04-04T21:13:00Z,7491 days 21:13:00,20.511660582553805
REXM4,REXTON,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.153210,-85.270710,2004-08-11T00:00:00Z,2025-04-04T21:30:00Z,7541 days 21:30:00,20.64858544375998
RYDM4,RUDYARD,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.240830,-84.511110,2004-09-20T00:00:00Z,2025-04-04T21:14:00Z,7501 days 21:14:00,20.539040991710397
RLAS2,LAKE ANDES,SD,RAWS,Interagency Remote Automatic Weather Stations,2.0,43.258610,-98.759170,2003-11-17T00:00:00Z,2025-04-04T21:41:00Z,7809 days 21:41:00,21.38235036884934
ATAM4,ATLANTA,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,45.149620,-84.185710,2004-08-30T00:00:00Z,2025-04-04T21:08:00Z,7522 days 21:08:00,20.59652445052856
WKFM4,WAKEFIELD,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.440280,-89.826670,2004-08-12T00:00:00Z,2025-04-04T22:01:00Z,7540 days 22:01:00,20.645906532816184
RHUS2,HURON,SD,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.241110,-98.7700,2003-11-17T00:00:00Z,2025-04-04T21:41:00Z,7809 days 21:41:00,21.38235036884934
CHRO3,CHARLOTTE RIDGE,OR,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.670060,-123.942170,2003-11-18T00:00:00Z,2025-04-04T21:08:00Z,7808 days 21:08:00,21.37954977564834
GUPT2,GUADALUPE RIVER SP,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.859440,-98.505280,2003-11-18T00:00:00Z,2025-04-04T21:06:00Z,7808 days 21:06:00,21.3795459730778
SLIDE,SLIDE MOUNTAIN,NV,DRI,Desert Research Institute,4.0,39.30722,-119.88389,2003-11-19T00:00:00Z,2025-04-04T21:50:00Z,7807 days 21:50:00,21.3768917788425
RCPC1,ROCK CAMP,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.290580,-117.2135,2003-11-25T00:00:00Z,2025-04-04T22:02:00Z,7801 days 22:02:00,21.36048748954293
LARU1,LARB HOLLOW,UT,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.115860,-111.320770,2003-11-20T00:00:00Z,2025-04-04T22:04:00Z,7806 days 22:04:00,21.37418054604913
QPHA3,PINEY HILL,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.761110,-109.167190,2003-11-22T00:00:00Z,2025-04-04T21:41:00Z,7804 days 21:41:00,21.36866111491368
WPSN5,WASHINGTON PASS,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.076500,-108.861500,2004-06-11T00:00:00Z,2025-04-04T21:41:00Z,7602 days 21:41:00,20.815615255913
CWYN3,WHITE MTN NF,NH,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.980470,-71.132640,2004-06-28T00:00:00Z,2025-04-04T21:13:00Z,7585 days 21:13:00,20.769018556544225
RHCM6,COVINGTON,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.749720,-89.516390,2003-12-12T00:00:00Z,2025-04-04T21:09:00Z,7784 days 21:09:00,21.313843258042436
MEGT2,MCGREGOR,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.383890,-97.412780,2003-12-12T00:00:00Z,2025-04-04T22:01:00Z,7784 days 22:01:00,21.313942124876416
TMPT2,TEMPLE,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.056390,-97.346940,2003-12-12T00:00:00Z,2025-04-04T22:04:00Z,7784 days 22:04:00,21.31394782873222
MPAM6,PIKE,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.186940,-90.478060,2003-12-13T00:00:00Z,2025-04-04T21:09:00Z,7783 days 21:09:00,21.311105407255305
CDHT2,CEDAR HILL SP,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.609170,-96.993060,2003-12-17T00:00:00Z,2025-04-04T21:07:00Z,7779 days 21:07:00,21.300150201536237
LGRW2,LOGAN,WV,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.8550,-81.914440,2003-12-18T00:00:00Z,2025-04-04T21:14:00Z,7778 days 21:14:00,21.29742565974599
AZM28,Mohave-2,AZ,AZMET,The Arizona Meteorological Network,3.0,34.87824,-114.56682,2003-01-01T00:00:00Z,2025-04-04T21:00:00Z,8129 days 21:00:00,22.258384668035593
AZM32,Payson,AZ,AZMET,The Arizona Meteorological Network,3.0,34.23250,-111.34503,2003-11-08T00:00:00Z,2025-04-04T21:00:00Z,7818 days 21:00:00,21.406913073237508
BEWO,Bend,OR,AGRIMET,U.S. Bureau of Reclamation,3.0,44.0475,-121.32028,2004-01-12T00:00:00Z,2025-04-04T20:30:00Z,7753 days 20:30:00,21.228895733515856
RLDM6,LAUDERDALE,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.3675,-88.456670,2004-01-15T00:00:00Z,2025-04-04T21:13:00Z,7750 days 21:13:00,21.220763936421022
RNEM6,NESHOBA,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.798060,-89.124720,2004-01-30T00:00:00Z,2025-04-04T21:13:00Z,7735 days 21:13:00,21.17969617461404
WEDC1,WESTSIDE,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.223130,-124.054980,2005-04-05T00:00:00Z,2025-04-04T21:43:00Z,7304 days 21:43:00,19.99973952391817
DARN7,DAVIDSON RIVER,NC,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.348750,-82.775420,2004-01-24T00:00:00Z,2025-04-04T21:35:00Z,7741 days 21:35:00,21.196165107612746
CAPT2,CAPROCK,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.410560,-101.049170,2004-02-03T00:00:00Z,2025-04-04T21:07:00Z,7731 days 21:07:00,21.168733363753898
TS155,AZSCA_PORT2,AZ,RAWS,Interagency Remote Automatic Weather Stations,2.0,33.690310,-110.486500,2005-09-28T00:00:00Z,2025-03-26T17:43:00Z,7119 days 17:43:00,19.49278081983421
MAHN7,7 MILE RIDGE,NC,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.803000,-82.650400,2004-03-08T00:00:00Z,2025-04-04T21:37:00Z,7697 days 21:37:00,21.07570347554947
HBYT2,BUFFALO GAP,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.230170,-99.887580,2004-06-11T00:00:00Z,2025-04-04T22:03:00Z,7602 days 22:03:00,20.815657084188913
MNDT2,MIDLAND,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.943060,-102.189720,2004-07-02T00:00:00Z,2025-04-04T22:03:00Z,7581 days 22:03:00,20.758162217659137
TS161,FAIRFIELD,NC,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.541720,-76.223080,2007-01-05T00:00:00Z,2025-04-04T21:17:00Z,6664 days 21:17:00,18.247465586736634
TAYN7,TAYLORSVILLE (LENOIR),NC,RAWS,Interagency Remote Automatic Weather Stations,2.0,35.911670,-81.1375,2006-03-22T00:00:00Z,2025-04-04T22:04:00Z,6953 days 22:04:00,19.038793824625447
NBRN7,NEW BERN,NC,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.096860,-77.110990,2005-11-18T00:00:00Z,2025-04-04T21:17:00Z,7077 days 21:17:00,19.378197961822192
CBRA3,CIBOLA,AZ,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.303890,-114.693330,2005-02-02T00:00:00Z,2025-04-04T21:48:00Z,7366 days 21:48:00,20.169495779146704
KNGS1,KINGS MOUNTAIN,SC,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.145560,-81.402220,2004-02-25T00:00:00Z,2025-04-04T21:55:00Z,7709 days 21:55:00,21.108591908129895
LKKM6,GREENE,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.136940,-88.599720,2004-03-05T00:00:00Z,2025-04-04T21:14:00Z,7700 days 21:14:00,21.083873298349683
FDST2,FORT DAVIS,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.600560,-103.886670,2004-03-05T00:00:00Z,2025-04-04T22:03:00Z,7700 days 22:03:00,21.083966461327858
BLKD1,BLACKBIRD,DE,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.325830,-75.730830,2004-03-09T00:00:00Z,2025-04-04T21:09:00Z,7696 days 21:09:00,21.07291238877481
REDD1,REDDEN,DE,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.741670,-75.415280,2004-03-29T00:00:00Z,2025-04-04T21:19:00Z,7676 days 21:19:00,21.01817438588486
SNLN5,SANDIA LAKES,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.229650,-106.590560,2004-03-11T00:00:00Z,2025-04-04T21:42:00Z,7694 days 21:42:00,21.06749942961442
MDEC1,MIDDLE PEAK,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.927780,-122.587220,2004-05-17T00:00:00Z,2025-04-04T21:36:00Z,7627 days 21:36:00,20.884052019164955
DLGH1,DILLINGHAM,HI,RAWS,Interagency Remote Automatic Weather Stations,6.1,21.571940,-158.198610,2004-04-09T00:00:00Z,2025-04-04T21:49:00Z,7665 days 21:49:00,20.98811506578447
PTRH1,PTA RANGE 17,HI,RAWS,Interagency Remote Automatic Weather Stations,6.1,19.745830,-155.626110,2004-04-08T00:00:00Z,2025-04-04T21:49:00Z,7666 days 21:49:00,20.9908529165716
BLGT2,BOOTLEG,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.828610,-102.809440,2004-04-15T00:00:00Z,2025-04-04T22:03:00Z,7659 days 22:03:00,20.97171457905544
TS186,DANDAN,GU,RAWS,Interagency Remote Automatic Weather Stations,6.1,13.313040,144.735430,2005-01-25T00:00:00Z,2025-02-20T05:00:00Z,7331 days 05:00:00,20.071754506046087
MFCM6,MONROE,MS,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.793890,-88.346670,2004-04-14T00:00:00Z,2025-04-04T21:14:00Z,7660 days 21:14:00,20.9743592668644
ATAM7,ATLANTA MO,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.869440,-92.520560,2004-05-18T00:00:00Z,2025-04-04T21:13:00Z,7626 days 21:13:00,20.88127043881664
CHOM7,CHILLICOTHE,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.906630,-93.703690,2004-06-16T00:00:00Z,2025-04-04T21:13:00Z,7597 days 21:13:00,20.80187276598981
CITM7,CLINTON,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.349300,-93.7723,2004-05-04T00:00:00Z,2025-04-04T21:13:00Z,7640 days 21:13:00,20.91960034983649
CMMM7,CAMDENTON,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.974440,-92.69,2004-04-29T00:00:00Z,2025-04-04T21:13:00Z,7645 days 21:13:00,20.93328960377215
HRDA2,HARDING ICEFIELD,AK,RAWS,Interagency Remote Automatic Weather Stations,6.1,60.132470,-149.782030,2004-07-21T00:00:00Z,2025-01-07T05:43:00Z,7475 days 05:43:00,20.46608677465967
BLRA4,BLUFF CITY,AR,RAWS,Interagency Remote Automatic Weather Stations,6.1,33.692220,-93.1625,2004-07-13T00:00:00Z,2025-04-04T21:10:00Z,7570 days 21:10:00,20.727945090881438
SDNA4,SHERIDAN,AR,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.276430,-92.399420,2004-09-27T00:00:00Z,2025-04-04T21:10:00Z,7494 days 21:10:00,20.519868431059397
WLLM4,WELLSTON,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.222170,-85.941610,2004-04-23T00:00:00Z,2025-04-04T21:23:00Z,7651 days 21:23:00,20.949735721347633
DRKT2,SABINE NORTH 2,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.802470,-94.000220,2004-05-06T00:00:00Z,2025-04-04T22:00:00Z,7638 days 22:00:00,20.914214008669862
SCKM4,SILVER CREEK,MI,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.376390,-83.599720,2004-05-03T00:00:00Z,2025-04-04T21:31:00Z,7641 days 21:31:00,20.92237242375846
CLRW3,CLAM LAKE,WI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.1975,-90.9700,2004-05-04T00:00:00Z,2025-04-04T21:30:00Z,7640 days 21:30:00,20.91963267168606
GYAA4,GUY,AR,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.326670,-92.276110,2004-05-06T00:00:00Z,2025-04-04T21:10:00Z,7638 days 21:10:00,20.914118944406418
LPDC1,LAKE PALMDALE,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.536950,-118.102330,2004-12-09T00:00:00Z,2025-04-04T21:55:00Z,7421 days 21:55:00,20.32009088143585
RSOC2,REDSTONE,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.570830,-105.226940,2004-06-11T00:00:00Z,2025-04-04T21:57:00Z,7602 days 21:57:00,20.8156456764773
HRBC2,HARBISON MEADOW,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,40.270280,-105.8375,2005-05-31T00:00:00Z,2025-04-04T21:57:00Z,7248 days 21:57:00,19.846446497832535
FMRM7,FARMINGTON,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.761670,-90.428330,2004-08-10T00:00:00Z,2025-04-04T22:00:00Z,7542 days 22:00:00,20.65138033310518
MVVM7,MT VERNON,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.188890,-93.929720,2004-06-29T00:00:00Z,2025-04-04T22:00:00Z,7584 days 22:00:00,20.76637006616473
CLSW1,CHEHALIS,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.6100,-122.908330,2004-05-18T00:00:00Z,2025-04-04T21:09:00Z,7626 days 21:09:00,20.881262833675564
ENCW1,ENUMCLAW,WA,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.220280,-121.963890,2004-06-28T00:00:00Z,2025-04-04T21:08:00Z,7585 days 21:08:00,20.76900905011788
ROFN1,ROGERS FARM #1,NE,SCAN,Soil Climate Analysis Network,3.05,40.85,-96.46667,2004-05-21T00:00:00Z,2025-04-04T21:00:00Z,7623 days 21:00:00,20.87303216974675
WABW3,WABENO #1,WI,SCAN,Soil Climate Analysis Network,3.05,45.46667,-88.58333,2010-10-08T00:00:00Z,2025-04-04T21:00:00Z,5292 days 21:00:00,14.491101984941821
MASI2,MASON #1,IL,SCAN,Soil Climate Analysis Network,3.05,40.31667,-89.90,2010-09-10T00:00:00Z,2025-04-04T21:00:00Z,5320 days 21:00:00,14.567761806981519
PTNK2,PRINCETON #1,KY,SCAN,Soil Climate Analysis Network,3.05,37.10,-87.83333,2004-05-21T00:00:00Z,2025-04-04T21:00:00Z,7623 days 21:00:00,20.87303216974675
BUST2,BUSHLAND #1,TX,SCAN,Soil Climate Analysis Network,3.05,35.16667,-102.10,2004-05-21T00:00:00Z,2025-04-04T21:00:00Z,7623 days 21:00:00,20.87303216974675
TIDN7,TIDEWATER #1,NC,SCAN,Soil Climate Analysis Network,3.05,35.86667,-76.65,2004-05-21T00:00:00Z,2025-04-04T21:00:00Z,7623 days 21:00:00,20.87303216974675
WAKF1,WAKULLA #1,FL,SCAN,Soil Climate Analysis Network,3.05,30.30,-84.41667,2005-10-17T00:00:00Z,2025-04-04T21:00:00Z,7109 days 21:00:00,19.465776865160848
GVAN6,GENEVA #1,NY,SCAN,Soil Climate Analysis Network,3.05,42.88333,-77.03333,2004-05-21T00:00:00Z,2025-04-04T21:00:00Z,7623 days 21:00:00,20.87303216974675
SLKF1,SELLERS LAKE #1,FL,SCAN,Soil Climate Analysis Network,3.05,29.10,-81.63333,2004-05-22T00:00:00Z,2025-04-04T21:00:00Z,7622 days 21:00:00,20.870294318959616
MOLO1,MOLLY CAREN #1,OH,SCAN,Soil Climate Analysis Network,3.05,39.95,-83.45,2010-01-01T00:00:00Z,2025-04-04T21:00:00Z,5572 days 21:00:00,15.257700205338809
PRVT2,PRAIRIE VIEW #1,TX,SCAN,Soil Climate Analysis Network,3.05,30.08333,-95.98333,2004-05-21T00:00:00Z,2025-04-04T21:00:00Z,7623 days 21:00:00,20.87303216974675
ASLM7,ASHLAND,MO,RAWS,Interagency Remote Automatic Weather Stations,6.1,38.811940,-92.256940,2004-05-26T00:00:00Z,2025-04-04T21:13:00Z,7618 days 21:13:00,20.859367632519582
CRKI1,CORRAL CREEK,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.033420,-116.897690,2005-09-14T00:00:00Z,2025-04-04T21:49:00Z,7142 days 21:49:00,19.55621910411438
SDNC2,SAND DUNES,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,37.726740,-105.510770,2004-06-03T00:00:00Z,2025-04-04T21:44:00Z,7610 days 21:44:00,20.83752376606586
BKGC1,BRECKENRIDGE,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.450560,-118.584170,2004-06-07T00:00:00Z,2025-04-04T21:51:00Z,7606 days 21:51:00,20.826585671914213
PSTM8,PISTOL CREEK,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.214920,-114.028700,2004-07-13T00:00:00Z,2025-04-04T21:41:00Z,7570 days 21:41:00,20.72800403072477
RONM8,RONAN,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,47.536390,-114.098890,2004-06-24T00:00:00Z,2025-04-04T21:31:00Z,7589 days 21:31:00,20.780004182827593
SCTI1,SCOUT MOUNTAIN,ID,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.698330,-112.356420,2004-06-10T00:00:00Z,2025-04-04T22:03:00Z,7603 days 22:03:00,20.818394934976045
CMWW4,COYOTE MEADOWS,WY,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.0075,-111.035560,2004-07-08T00:00:00Z,2025-04-04T22:03:00Z,7575 days 22:03:00,20.741735112936343
WSHW3,WASHBURN,WI,RAWS,Interagency Remote Automatic Weather Stations,6.1,46.585130,-91.255580,2005-03-24T00:00:00Z,2025-04-04T21:31:00Z,7316 days 21:31:00,20.03257091794053
MAOP4,MARICAO,PR,RAWS,Interagency Remote Automatic Weather Stations,6.1,18.161670,-67.026110,2004-06-15T00:00:00Z,2025-04-04T21:45:00Z,7598 days 21:45:00,20.804671457905545
TS234,NC FIRE RAWS #1,NC,RAWS,Interagency Remote Automatic Weather Stations,2.0,35.073430,-79.769880,2004-06-28T00:00:00Z,2025-04-04T21:49:00Z,7585 days 21:49:00,20.7690870028139
LPSN6,LAKE PLEASANT,NY,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.470160,-74.413070,2004-06-16T00:00:00Z,2025-04-04T22:00:00Z,7597 days 22:00:00,20.801962126397445
MVAN6,MT VANHOEVENBERG,NY,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.2000,-73.9000,2004-06-17T00:00:00Z,2025-04-04T22:01:00Z,7596 days 22:01:00,20.79922617689558
GSCN5,BARTLEY,NM,RAWS,Interagency Remote Automatic Weather Stations,6.1,35.908720,-105.387810,2004-06-18T00:00:00Z,2025-04-04T22:04:00Z,7595 days 22:04:00,20.796494029964254
WNKN6,WANAKENA,NY,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.166670,-74.9000,2004-07-03T00:00:00Z,2025-04-04T22:01:00Z,7580 days 22:01:00,20.755420564301467
CSXC1,CAMP SIX,CA,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.830950,-123.876500,2004-07-13T00:00:00Z,2025-04-04T21:59:00Z,7570 days 21:59:00,20.72803825385961
JNSC2,JONES HILL,CO,RAWS,Interagency Remote Automatic Weather Stations,6.1,39.041360,-106.003690,2004-07-07T00:00:00Z,2025-04-04T21:58:00Z,7576 days 21:58:00,20.744463457297133
LSHI4,LOESS HILLS STATE FOREST,IA,RAWS,Interagency Remote Automatic Weather Stations,6.1,41.832220,-95.928060,2004-07-23T00:00:00Z,2025-04-04T21:11:00Z,7560 days 21:11:00,20.700568484295385
BKTI4,LOESS HILLS TNC BROKEN,IA,RAWS,Interagency Remote Automatic Weather Stations,6.1,42.697290,-96.575830,2004-08-04T00:00:00Z,2025-04-04T21:11:00Z,7548 days 21:11:00,20.6677142748498
ESDA4,HORSESHOE BEND,AR,RAWS,Interagency Remote Automatic Weather Stations,6.1,36.268500,-91.716780,2004-07-14T00:00:00Z,2025-04-04T21:10:00Z,7569 days 21:10:00,20.725207240094303
GRYT2,GRANBURY,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,32.446940,-97.816940,2004-07-17T00:00:00Z,2025-04-04T22:03:00Z,7566 days 22:03:00,20.717094455852155
CKNT2,CONROE,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.236200,-95.48305,2004-07-26T00:00:00Z,2025-04-04T22:03:00Z,7557 days 22:03:00,20.692453798767968
LRWT2,LUFKIN,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.312220,-94.825830,2004-07-20T00:00:00Z,2025-04-04T22:03:00Z,7563 days 22:03:00,20.70888090349076
MATT2,MATADOR,TX,RAWS,Interagency Remote Automatic Weather Stations,6.1,34.117540,-100.344580,2005-05-05T00:00:00Z,2025-04-04T22:03:00Z,7274 days 22:03:00,19.91764202600958
VRNL1,DOVE FIELD,LA,RAWS,Interagency Remote Automatic Weather Stations,6.1,31.036940,-92.986440,2004-07-24T00:00:00Z,2025-04-04T21:34:00Z,7559 days 21:34:00,20.697874363069435
FIRM8,FISHER RIVER,MT,RAWS,Interagency Remote Automatic Weather Stations,6.1,48.363060,-115.319440,2004-07-27T00:00:00Z,2025-04-04T22:03:00Z,7556 days 22:03:00,20.689715947980837
BFSF1,BLOXHAM,FL,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.358330,-84.611390,2004-12-27T00:00:00Z,2025-04-04T21:29:00Z,7403 days 21:29:00,20.270760133850484
CRAF1,CENTRAL,FL,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.106360,-81.629440,2004-08-25T00:00:00Z,2025-04-04T21:57:00Z,7527 days 21:57:00,20.61030686744239
EDTF1,EDDY TOWER,FL,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.542220,-82.343150,2004-08-25T00:00:00Z,2025-04-04T21:56:00Z,7527 days 21:56:00,20.610304966157123
LGRF1,LAKE GEORGE,FL,RAWS,Interagency Remote Automatic Weather Stations,6.1,29.398610,-81.805560,2004-08-27T00:00:00Z,2025-04-04T21:57:00Z,7525 days 21:57:00,20.604831165868127
OLSF1,OLUSTEE,FL,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.251510,-82.420930,2004-08-25T00:00:00Z,2025-04-04T21:19:00Z,7527 days 21:19:00,20.610234618602174
WHSF1,WILMA,FL,RAWS,Interagency Remote Automatic Weather Stations,6.1,30.182780,-84.940280,2004-12-08T00:00:00Z,2025-04-04T21:47:00Z,7422 days 21:47:00,20.322813521940834
BHRO3,BOARD HOLLOW,OR,RAWS,Interagency Remote Automatic Weather Stations,6.1,44.603890,-120.684720,2004-11-16T00:00:00Z,2025-04-04T21:14:00Z,7444 days 21:14:00,20.382983496843867
CCRO3,GREEN MOUNTAIN,OR,RAWS,Interagency Remote Automatic Weather Stations,6.1,43.725280,-122.805560,2004-11-03T00:00:00Z,2025-04-04T21:13:00Z,7457 days 21:13:00,20.418573655791317
